seed,method,slot,physical_method,status,valid,throughput_tps,p99_ms,best_throughput_tps,minimum_p99_ms,hypervolume,within_seed_position
88408573,sobol,24,sobol,COMPLETED,true,2527.758994,30.60544000000041,3070.563978,27.081790000000037,39620.68272869879,97
88408573,sobol,25,sobol,COMPLETED,true,2477.921066,33.71,3070.563978,27.081790000000037,39620.68272869879,103
88408573,sobol,26,sobol,COMPLETED,true,2857.23472,37.54071999999974,3070.563978,27.081790000000037,39620.68272869879,108
88408573,sobol,27,sobol,COMPLETED,true,2540.572093,30.044330000000077,3070.563978,27.081790000000037,39620.68272869879,114
88408573,sobol,28,sobol,COMPLETED,true,2443.247232,36.763,3070.563978,27.081790000000037,39620.68272869879,119
88408573,sobol,29,sobol,COMPLETED,true,2518.920845,35.803,3070.563978,27.081790000000037,39620.68272869879,124
88408573,sobol,30,sobol,COMPLETED,true,2743.842201,33.871759999999774,3070.563978,27.081790000000037,39620.68272869879,130
88408573,bo_qlognei_throughput,1,bo_shared_initial,COMPLETED,true,2735.923424,29.183,2735.923424,29.183,29594.483677408,3
88408573,bo_qlognei_throughput,2,bo_shared_initial,COMPLETED,true,2585.625579,28.976,2735.923424,28.976,30129.708172261002,7
88408573,bo_qlognei_throughput,3,bo_shared_initial,COMPLETED,true,2576.634546,28.249459999999964,2735.923424,28.249459999999964,32001.73623531193,10
88408573,bo_qlognei_throughput,4,bo_shared_initial,COMPLETED,true,3024.51981,26.422,3024.51981,26.422,41066.92998017999,12
88408573,bo_qlognei_throughput,5,bo_shared_initial,COMPLETED,true,2983.28007,26.168,3024.51981,26.168,41824.68311796,15
88408573,bo_qlognei_throughput,6,bo_shared_initial,COMPLETED,true,2595.268924,28.980990000000222,3024.51981,26.168,41824.68311796,19
88408573,bo_qlognei_throughput,7,bo_shared_initial,COMPLETED,true,2519.485435,30.547,3024.51981,26.168,41824.68311796,22
88408573,bo_qlognei_throughput,8,bo_shared_initial,COMPLETED,true,2952.420096,27.59172999999998,3024.51981,26.168,41824.68311796,23
88408573,bo_qlognei_throughput,9,bo_shared_initial,COMPLETED,true,2979.73605,28.76501000000001,3024.51981,26.168,41824.68311796,26
88408573,bo_qlognei_throughput,10,bo_shared_initial,COMPLETED,true,2480.90752,29.611330000000308,3024.51981,26.168,41824.68311796,29
88408573,bo_qlognei_throughput,11,bo_shared_initial,COMPLETED,true,2519.251495,29.504,3024.51981,26.168,41824.68311796,35
88408573,bo_qlognei_throughput,12,bo_shared_initial,COMPLETED,true,2570.832207,35.893,3024.51981,26.168,41824.68311796,38
88408573,bo_qlognei_throughput,13,bo_qlognei_throughput,COMPLETED,true,2936.385749,28.220439999999943,3024.51981,26.168,41824.68311796,43
88408573,bo_qlognei_throughput,14,bo_qlognei_throughput,COMPLETED,true,2756.517399,27.434560000000054,3024.51981,26.168,41824.68311796,46
88408573,bo_qlognei_throughput,15,bo_qlognei_throughput,COMPLETED,true,2980.844426,26.643,3024.51981,26.168,41824.68311796,53
88408573,bo_qlognei_throughput,16,bo_qlognei_throughput,COMPLETED,true,2962.296276,27.731,3024.51981,26.168,41824.68311796,54
88408573,bo_qlognei_throughput,17,bo_qlognei_throughput,COMPLETED,true,2930.214616,27.389,3024.51981,26.168,41824.68311796,59
88408573,bo_qlognei_throughput,18,bo_qlognei_throughput,COMPLETED,true,2982.717355,26.407,3024.51981,26.168,41824.68311796,64
88408573,bo_qlognei_throughput,19,bo_qlognei_throughput,COMPLETED,true,2969.166935,28.366999999999997,3024.51981,26.168,41824.68311796,70
88408573,bo_qlognei_throughput,20,bo_qlognei_throughput,COMPLETED,true,2989.598619,26.302,3024.51981,26.168,41825.44134384,79
88408573,bo_qlognei_throughput,21,bo_qlognei_throughput,COMPLETED,true,2951.421828,27.396,3024.51981,26.168,41825.44134384,82
88408573,bo_qlognei_throughput,22,bo_qlognei_throughput,COMPLETED,true,2973.676237,26.578,3024.51981,26.168,41825.44134384,88
88408573,bo_qlognei_throughput,23,bo_qlognei_throughput,COMPLETED,true,2935.583778,29.922169999999927,3024.51981,26.168,41825.44134384,92
88408573,bo_qlognei_throughput,24,bo_qlognei_throughput,COMPLETED,true,2927.422618,27.487,3024.51981,26.168,41825.44134384,98
88408573,bo_qlognei_throughput,25,bo_qlognei_throughput,COMPLETED,true,2870.233493,29.149,3024.51981,26.168,41825.44134384,104
88408573,bo_qlognei_throughput,26,bo_qlognei_throughput,COMPLETED,true,2984.936916,28.82,3024.51981,26.168,41825.44134384,107
88408573,bo_qlognei_throughput,27,bo_qlognei_throughput,COMPLETED,true,2953.580434,27.392,3024.51981,26.168,41825.44134384,115
88408573,bo_qlognei_throughput,28,bo_qlognei_throughput,COMPLETED,true,3001.358893,26.913,3024.51981,26.168,41825.44134384,118
88408573,bo_qlognei_throughput,29,bo_qlognei_throughput,COMPLETED,true,2969.628501,27.781929999999935,3024.51981,26.168,41825.44134384,123
88408573,bo_qlognei_throughput,30,bo_qlognei_throughput,COMPLETED,true,2932.041789,29.590320000000066,3024.51981,26.168,41825.44134384,126
88408573,bo_qlognparego_multiobjective,1,bo_shared_initial,COMPLETED,true,2735.923424,29.183,2735.923424,29.183,29594.483677408,3
88408573,bo_qlognparego_multiobjective,2,bo_shared_initial,COMPLETED,true,2585.625579,28.976,2735.923424,28.976,30129.708172261002,7
88408573,bo_qlognparego_multiobjective,3,bo_shared_initial,COMPLETED,true,2576.634546,28.249459999999964,2735.923424,28.249459999999964,32001.73623531193,10
88408573,bo_qlognparego_multiobjective,4,bo_shared_initial,COMPLETED,true,3024.51981,26.422,3024.51981,26.422,41066.92998017999,12
88408573,bo_qlognparego_multiobjective,5,bo_shared_initial,COMPLETED,true,2983.28007,26.168,3024.51981,26.168,41824.68311796,15
88408573,bo_qlognparego_multiobjective,6,bo_shared_initial,COMPLETED,true,2595.268924,28.980990000000222,3024.51981,26.168,41824.68311796,19
88408573,bo_qlognparego_multiobjective,7,bo_shared_initial,COMPLETED,true,2519.485435,30.547,3024.51981,26.168,41824.68311796,22
88408573,bo_qlognparego_multiobjective,8,bo_shared_initial,COMPLETED,true,2952.420096,27.59172999999998,3024.51981,26.168,41824.68311796,23
88408573,bo_qlognparego_multiobjective,9,bo_shared_initial,COMPLETED,true,2979.73605,28.76501000000001,3024.51981,26.168,41824.68311796,26
88408573,bo_qlognparego_multiobjective,10,bo_shared_initial,COMPLETED,true,2480.90752,29.611330000000308,3024.51981,26.168,41824.68311796,29
88408573,bo_qlognparego_multiobjective,11,bo_shared_initial,COMPLETED,true,2519.251495,29.504,3024.51981,26.168,41824.68311796,35
88408573,bo_qlognparego_multiobjective,12,bo_shared_initial,COMPLETED,true,2570.832207,35.893,3024.51981,26.168,41824.68311796,38
88408573,bo_qlognparego_multiobjective,13,bo_qlognparego_multiobjective,COMPLETED,true,2901.914847,26.965,3024.51981,26.168,41824.68311796,42
88408573,bo_qlognparego_multiobjective,14,bo_qlognparego_multiobjective,COMPLETED,true,3022.633429,26.013100000000094,3024.51981,26.013100000000094,42302.88478929781,45
88408573,bo_qlognparego_multiobjective,15,bo_qlognparego_multiobjective,COMPLETED,true,2945.082087,27.894550000000045,3024.51981,26.013100000000094,42302.88478929781,49
88408573,bo_qlognparego_multiobjective,16,bo_qlognparego_multiobjective,COMPLETED,true,2981.976959,26.873,3024.51981,26.013100000000094,42302.88478929781,55
88408573,bo_qlognparego_multiobjective,17,bo_qlognparego_multiobjective,COMPLETED,true,2978.773545,26.506169999999926,3024.51981,26.013100000000094,42302.88478929781,60
88408573,bo_qlognparego_multiobjective,18,bo_qlognparego_multiobjective,COMPLETED,true,2994.129418,26.038,3024.51981,26.013100000000094,42302.88478929781,65
88408573,bo_qlognparego_multiobjective,19,bo_qlognparego_multiobjective,COMPLETED,true,2977.571946,27.224,3024.51981,26.013100000000094,42302.88478929781,74
88408573,bo_qlognparego_multiobjective,20,bo_qlognparego_multiobjective,COMPLETED,true,2982.095339,26.526169999999926,3024.51981,26.013100000000094,42302.88478929781,77
88408573,bo_qlognparego_multiobjective,21,bo_qlognparego_multiobjective,COMPLETED,true,2513.583807,36.7101100000001,3024.51981,26.013100000000094,42302.88478929781,81
88408573,bo_qlognparego_multiobjective,22,bo_qlognparego_multiobjective,COMPLETED,true,2911.532409,27.580449999999953,3024.51981,26.013100000000094,42302.88478929781,87
88408573,bo_qlognparego_multiobjective,23,bo_qlognparego_multiobjective,COMPLETED,true,2909.981155,26.882,3024.51981,26.013100000000094,42302.88478929781,91
88408573,bo_qlognparego_multiobjective,24,bo_qlognparego_multiobjective,COMPLETED,true,2935.700421,27.912,3024.51981,26.013100000000094,42302.88478929781,100
88408573,bo_qlognparego_multiobjective,25,bo_qlognparego_multiobjective,COMPLETED,true,2899.270096,28.42729000000004,3024.51981,26.013100000000094,42302.88478929781,101
88408573,bo_qlognparego_multiobjective,26,bo_qlognparego_multiobjective,COMPLETED,true,3002.668533,27.231,3024.51981,26.013100000000094,42302.88478929781,106
88408573,bo_qlognparego_multiobjective,27,bo_qlognparego_multiobjective,COMPLETED,true,3043.130594,26.126,3043.130594,26.013100000000094,42561.64917528982,111
88408573,bo_qlognparego_multiobjective,28,bo_qlognparego_multiobjective,COMPLETED,true,2944.124558,26.57,3043.130594,26.013100000000094,42561.64917528982,116
88408573,bo_qlognparego_multiobjective,29,bo_qlognparego_multiobjective,COMPLETED,true,2951.455291,26.529,3043.130594,26.013100000000094,42561.64917528982,125
88408573,bo_qlognparego_multiobjective,30,bo_qlognparego_multiobjective,COMPLETED,true,2714.960872,34.82598999999999,3043.130594,26.013100000000094,42561.64917528982,129
88408573,bo_qlognehvi_multiobjective,1,bo_shared_initial,COMPLETED,true,2735.923424,29.183,2735.923424,29.183,29594.483677408,3
88408573,bo_qlognehvi_multiobjective,2,bo_shared_initial,COMPLETED,true,2585.625579,28.976,2735.923424,28.976,30129.708172261002,7
88408573,bo_qlognehvi_multiobjective,3,bo_shared_initial,COMPLETED,true,2576.634546,28.249459999999964,2735.923424,28.249459999999964,32001.73623531193,10
88408573,bo_qlognehvi_multiobjective,4,bo_shared_initial,COMPLETED,true,3024.51981,26.422,3024.51981,26.422,41066.92998017999,12
88408573,bo_qlognehvi_multiobjective,5,bo_shared_initial,COMPLETED,true,2983.28007,26.168,3024.51981,26.168,41824.68311796,15
88408573,bo_qlognehvi_multiobjective,6,bo_shared_initial,COMPLETED,true,2595.268924,28.980990000000222,3024.51981,26.168,41824.68311796,19
88408573,bo_qlognehvi_multiobjective,7,bo_shared_initial,COMPLETED,true,2519.485435,30.547,3024.51981,26.168,41824.68311796,22
88408573,bo_qlognehvi_multiobjective,8,bo_shared_initial,COMPLETED,true,2952.420096,27.59172999999998,3024.51981,26.168,41824.68311796,23
88408573,bo_qlognehvi_multiobjective,9,bo_shared_initial,COMPLETED,true,2979.73605,28.76501000000001,3024.51981,26.168,41824.68311796,26
88408573,bo_qlognehvi_multiobjective,10,bo_shared_initial,COMPLETED,true,2480.90752,29.611330000000308,3024.51981,26.168,41824.68311796,29
88408573,bo_qlognehvi_multiobjective,11,bo_shared_initial,COMPLETED,true,2519.251495,29.504,3024.51981,26.168,41824.68311796,35
88408573,bo_qlognehvi_multiobjective,12,bo_shared_initial,COMPLETED,true,2570.832207,35.893,3024.51981,26.168,41824.68311796,38
88408573,bo_qlognehvi_multiobjective,13,bo_qlognehvi_multiobjective,COMPLETED,true,2966.098284,26.686,3024.51981,26.168,41824.68311796,40
88408573,bo_qlognehvi_multiobjective,14,bo_qlognehvi_multiobjective,COMPLETED,true,2744.145535,27.938,3024.51981,26.168,41824.68311796,47
88408573,bo_qlognehvi_multiobjective,15,bo_qlognehvi_multiobjective,COMPLETED,true,2945.812577,27.641,3024.51981,26.168,41824.68311796,52
88408573,bo_qlognehvi_multiobjective,16,bo_qlognehvi_multiobjective,COMPLETED,true,2872.29816,28.452,3024.51981,26.168,41824.68311796,57
88408573,bo_qlognehvi_multiobjective,17,bo_qlognehvi_multiobjective,COMPLETED,true,3016.40176,26.354,3024.51981,26.168,41826.93539288,61
88408573,bo_qlognehvi_multiobjective,18,bo_qlognehvi_multiobjective,COMPLETED,true,2908.883067,28.116729999999983,3024.51981,26.168,41826.93539288,68
88408573,bo_qlognehvi_multiobjective,19,bo_qlognehvi_multiobjective,COMPLETED,true,2986.044418,27.170979999999982,3024.51981,26.168,41826.93539288,72
88408573,bo_qlognehvi_multiobjective,20,bo_qlognehvi_multiobjective,COMPLETED,true,2988.643851,26.475,3024.51981,26.168,41826.93539288,76
88408573,bo_qlognehvi_multiobjective,21,bo_qlognehvi_multiobjective,COMPLETED,true,2881.590018,27.068,3024.51981,26.168,41826.93539288,84
88408573,bo_qlognehvi_multiobjective,22,bo_qlognehvi_multiobjective,COMPLETED,true,2936.307931,27.07,3024.51981,26.168,41826.93539288,86
88408573,bo_qlognehvi_multiobjective,23,bo_qlognehvi_multiobjective,COMPLETED,true,2912.174129,27.066,3024.51981,26.168,41826.93539288,94
88408573,bo_qlognehvi_multiobjective,24,bo_qlognehvi_multiobjective,COMPLETED,true,2924.628783,27.552,3024.51981,26.168,41826.93539288,95
88408573,bo_qlognehvi_multiobjective,25,bo_qlognehvi_multiobjective,COMPLETED,true,2981.102949,27.734,3024.51981,26.168,41826.93539288,105
88408573,bo_qlognehvi_multiobjective,26,bo_qlognehvi_multiobjective,COMPLETED,true,3017.767932,27.14,3024.51981,26.168,41826.93539288,109
88408573,bo_qlognehvi_multiobjective,27,bo_qlognehvi_multiobjective,COMPLETED,true,2978.40288,26.932,3024.51981,26.168,41826.93539288,112
88408573,bo_qlognehvi_multiobjective,28,bo_qlognehvi_multiobjective,COMPLETED,true,2974.188246,27.23,3024.51981,26.168,41826.93539288,117
88408573,bo_qlognehvi_multiobjective,29,bo_qlognehvi_multiobjective,COMPLETED,true,2955.740208,27.102,3024.51981,26.168,41826.93539288,122
88408573,bo_qlognehvi_multiobjective,30,bo_qlognehvi_multiobjective,COMPLETED,true,2876.164305,28.128739999999993,3024.51981,26.168,41826.93539288,127
642754166,random,1,random,COMPLETED,true,2593.342875,28.959,2593.342875,28.959,28633.098682875,2
642754166,random,2,random,COMPLETED,true,2595.703572,31.284,2595.703572,28.959,28653.674517927,6
642754166,random,3,random,COMPLETED,true,2834.997523,28.36494999999995,2834.997523,28.36494999999995,32985.33792998129,8
642754166,random,4,random,COMPLETED,true,2587.871656,29.494,2834.997523,28.36494999999995,32985.33792998129,13
642754166,random,5,random,COMPLETED,true,2939.393481,28.55422999999998,2939.393481,28.36494999999995,34180.23005417895,16
642754166,random,6,random,COMPLETED,true,2559.601693,29.26398999999999,2939.393481,28.36494999999995,34180.23005417895,17
642754166,random,7,random,COMPLETED,true,2581.23368,28.99,2939.393481,28.36494999999995,34180.23005417895,22
642754166,random,8,random,COMPLETED,true,2864.177382,28.237,2939.393481,28.237,34552.22471391724,25
642754166,random,9,random,COMPLETED,true,2576.593097,30.623,2939.393481,28.237,34552.22471391724,26
642754166,random,10,random,COMPLETED,true,2993.190075,26.848,2993.190075,26.848,39366.4358664,29
642754166,random,11,random,COMPLETED,true,2562.073265,31.522,2993.190075,26.848,39366.4358664,32
642754166,random,12,random,COMPLETED,true,2653.115384,34.259,2993.190075,26.848,39366.4358664,36
642754166,random,13,random,COMPLETED,true,2541.756906,31.224679999999935,2993.190075,26.848,39366.4358664,40
642754166,random,14,random,COMPLETED,true,2534.981511,29.436,2993.190075,26.848,39366.4358664,46
642754166,random,15,random,COMPLETED,true,2610.032244,33.681,2993.190075,26.848,39366.4358664,53
642754166,random,16,random,COMPLETED,true,2940.527076,29.102,2993.190075,26.848,39366.4358664,58
642754166,random,17,random,COMPLETED,true,2622.781494,31.697560000000056,2993.190075,26.848,39366.4358664,59
642754166,random,18,random,COMPLETED,true,2693.989559,31.27122999999998,2993.190075,26.848,39366.4358664,65
642754166,random,19,random,COMPLETED,true,2464.354412,30.605580000000074,2993.190075,26.848,39366.4358664,73
642754166,random,20,random,COMPLETED,true,2536.41796,35.346,2993.190075,26.848,39366.4358664,75
642754166,random,21,random,COMPLETED,true,2788.768758,28.277939999999944,2993.190075,26.848,39366.4358664,82
642754166,random,22,random,COMPLETED,true,2647.447984,36.514,2993.190075,26.848,39366.4358664,85
642754166,random,23,random,COMPLETED,true,2487.320099,30.107359999999872,2993.190075,26.848,39366.4358664,93
642754166,random,24,random,COMPLETED,true,2527.066196,38.374,2993.190075,26.848,39366.4358664,97
642754166,random,25,random,COMPLETED,true,2615.123756,38.899,2993.190075,26.848,39366.4358664,104
642754166,random,26,random,COMPLETED,true,2640.710805,32.90619999999995,2993.190075,26.848,39366.4358664,109
642754166,random,27,random,COMPLETED,true,2786.542031,29.12,2993.190075,26.848,39366.4358664,113
642754166,random,28,random,COMPLETED,true,2467.757998,37.374,2993.190075,26.848,39366.4358664,120
642754166,random,29,random,COMPLETED,true,2576.016396,32.88979000000004,2993.190075,26.848,39366.4358664,125
642754166,random,30,random,COMPLETED,true,2742.556144,29.059,2993.190075,26.848,39366.4358664,127
642754166,sobol,1,sobol,COMPLETED,true,2727.388633,28.905,2727.388633,28.905,30260.376883135,3
642754166,sobol,2,sobol,COMPLETED,true,2552.466925,30.499,2727.388633,28.905,30260.376883135,5
642754166,sobol,3,sobol,COMPLETED,true,2574.458371,31.801889999999666,2727.388633,28.905,30260.376883135,9
642754166,sobol,4,sobol,COMPLETED,true,2887.379948,29.144,2887.379948,28.905,31997.242598774992,12
642754166,sobol,5,sobol,COMPLETED,true,2625.743326,30.96336999999988,2887.379948,28.905,31997.242598774992,15
642754166,sobol,6,sobol,COMPLETED,true,2597.091252,32.38187999999989,2887.379948,28.905,31997.242598774992,19
642754166,sobol,7,sobol,COMPLETED,true,2548.18348,29.61,2887.379948,28.905,31997.242598774992,20
642754166,sobol,8,sobol,COMPLETED,true,2994.138576,26.766439999999943,2994.138576,26.766439999999943,39623.11249381073,23
642754166,sobol,9,sobol,COMPLETED,true,2898.303272,27.193,2994.138576,26.766439999999943,39623.11249381073,27
642754166,sobol,10,sobol,COMPLETED,true,2559.945678,29.14822999999998,2994.138576,26.766439999999943,39623.11249381073,30
642754166,sobol,11,sobol,COMPLETED,true,2595.685965,34.08661000000011,2994.138576,26.766439999999943,39623.11249381073,35
642754166,sobol,12,sobol,COMPLETED,true,2769.936904,29.078,2994.138576,26.766439999999943,39623.11249381073,37
642754166,sobol,13,sobol,COMPLETED,true,2939.326306,28.458300000000044,2994.138576,26.766439999999943,39623.11249381073,42
642754166,sobol,14,sobol,COMPLETED,true,2540.749995,30.03,2994.138576,26.766439999999943,39623.11249381073,48
642754166,sobol,15,sobol,COMPLETED,true,2560.834438,33.270689999999945,2994.138576,26.766439999999943,39623.11249381073,51
642754166,sobol,16,sobol,COMPLETED,true,2602.690603,34.11843999999994,2994.138576,26.766439999999943,39623.11249381073,55
642754166,sobol,17,sobol,COMPLETED,true,2498.81829,31.682929999999935,2994.138576,26.766439999999943,39623.11249381073,62
642754166,sobol,18,sobol,COMPLETED,true,3057.958778,27.003570000000067,3057.958778,26.766439999999943,40452.547281689585,67
642754166,sobol,19,sobol,COMPLETED,true,2671.729763,36.8861000000001,3057.958778,26.766439999999943,40452.547281689585,70
642754166,sobol,20,sobol,COMPLETED,true,2530.923949,28.425,3057.958778,26.766439999999943,40452.547281689585,79
642754166,sobol,21,sobol,COMPLETED,true,2466.613992,31.203700000000186,3057.958778,26.766439999999943,40452.547281689585,81
642754166,sobol,22,sobol,COMPLETED,true,2969.417369,28.232,3057.958778,26.766439999999943,40452.547281689585,88
642754166,sobol,23,sobol,COMPLETED,true,2858.259635,28.487,3057.958778,26.766439999999943,40452.547281689585,90
642754166,sobol,24,sobol,COMPLETED,true,2423.8351,35.38276000000001,3057.958778,26.766439999999943,40452.547281689585,100
642754166,sobol,25,sobol,COMPLETED,true,2468.570853,33.488,3057.958778,26.766439999999943,40452.547281689585,103
642754166,sobol,26,sobol,COMPLETED,true,2470.567719,35.8321100000001,3057.958778,26.766439999999943,40452.547281689585,110
642754166,sobol,27,sobol,COMPLETED,true,2982.209482,27.147,3057.958778,26.766439999999943,40452.547281689585,114
642754166,sobol,28,sobol,COMPLETED,true,2452.594885,31.784790000000037,3057.958778,26.766439999999943,40452.547281689585,117
642754166,sobol,29,sobol,COMPLETED,true,2504.928928,29.433040000000037,3057.958778,26.766439999999943,40452.547281689585,121
642754166,sobol,30,sobol,COMPLETED,true,2697.159451,36.356,3057.958778,26.766439999999943,40452.547281689585,128
642754166,bo_qlognei_throughput,1,bo_shared_initial,COMPLETED,true,3021.263385,26.158810000000056,3021.263385,26.158810000000056,41817.880551827984,4
642754166,bo_qlognei_throughput,2,bo_shared_initial,COMPLETED,true,2523.514793,29.658,3021.263385,26.158810000000056,41817.880551827984,7
642754166,bo_qlognei_throughput,3,bo_shared_initial,COMPLETED,true,2490.211798,29.39,3021.263385,26.158810000000056,41817.880551827984,10
642754166,bo_qlognei_throughput,4,bo_shared_initial,COMPLETED,true,2691.67508,33.812,3021.263385,26.158810000000056,41817.880551827984,11
642754166,bo_qlognei_throughput,5,bo_shared_initial,COMPLETED,true,2972.94636,26.564,3021.263385,26.158810000000056,41817.880551827984,14
642754166,bo_qlognei_throughput,6,bo_shared_initial,COMPLETED,true,2524.642817,29.765040000000038,3021.263385,26.158810000000056,41817.880551827984,18
642754166,bo_qlognei_throughput,7,bo_shared_initial,COMPLETED,true,2557.182354,28.696659999999916,3021.263385,26.158810000000056,41817.880551827984,21
642754166,bo_qlognei_throughput,8,bo_shared_initial,COMPLETED,true,2552.788876,31.401,3021.263385,26.158810000000056,41817.880551827984,24
642754166,bo_qlognei_throughput,9,bo_shared_initial,COMPLETED,true,2768.798331,29.888,3021.263385,26.158810000000056,41817.880551827984,28
642754166,bo_qlognei_throughput,10,bo_shared_initial,COMPLETED,true,2578.325581,28.855580000000074,3021.263385,26.158810000000056,41817.880551827984,31
